id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8624088,Fantastico apartamento encantador,13655208,Mariano,CIUTAT VELLA,LA SEU,39.47798,-0.37532,Entire home/apt,220,3,34,2019-02-11,1.02,3,267
8641405,Habitación individual.,37112690,Domingo,EL PLA DEL REAL,MESTALLA,39.47297,-0.35507,Private room,50,1,14,2019-01-02,0.61,1,355
8646109,Sea 20min walk metro direct airport and the center,45442315,Yuriy,CAMINS AL GRAU,AIORA,39.46728,-0.34691,Entire home/apt,30,2,132,2019-02-26,3.43,1,88
8667146,An apartment near the AVE station. Valencia,45531921,Agustín,EXTRAMURS,ARRANCAPINS,39.4605,-0.38436,Entire home/apt,50,1,311,2019-02-17,8.12,1,202
8676313,Habitación soleada,35621262,Amparo,L'OLIVERETA,NOU MOLES,39.47059,-0.39829,Private room,25,1,27,2018-11-18,0.67,2,93
8686731,Apartamento en Parque Natural,11877818,Ana,POBLATS DEL SUD,EL SALER,39.35634,-0.32088,Entire home/apt,70,3,30,2018-12-25,0.79,1,292
8687367,LOFT next to RUZAFA-SUPER COOL (C),23572022,"Dubraska, Aitana & Fran",QUATRE CARRERES,EN CORTS,39.45661,-0.36765,Entire home/apt,25,3,163,2019-02-22,3.98,10,239
8701144,Habitación triple,23651042,José,CIUTAT VELLA,SANT FRANCESC,39.47164,-0.37561,Private room,200,2,9,2019-01-29,0.22,5,365
8714356,Apartamento céntrico y muy bien comunicado,45740728,Carmen,JESUS,LA RAIOSA,39.46134,-0.38752,Entire home/apt,60,2,42,2019-01-18,1.02,1,204
8716797,Ático para 4 personas en Valencia,45752412,Belen,EXTRAMURS,LA PETXINA,39.47207,-0.38679,Entire home/apt,50,2,91,2019-02-24,2.21,1,41
8746177,Apartment San Vicente 34,3480461,Valencia Luxury,CIUTAT VELLA,SANT FRANCESC,39.47095,-0.37856,Entire home/apt,160,3,9,2018-05-29,0.23,74,347
8746929,Malvarrosa I with terrace in Valencia's beachfront,45881372,Beatriz,POBLATS MARITIMS,EL GRAU,39.46284,-0.32411,Entire home/apt,125,2,16,2018-11-01,0.46,7,248
8748815,"Valencia Centro Histórico 
C-Vella",45889314,Virtudes,CIUTAT VELLA,EL PILAR,39.4735,-0.3816,Entire home/apt,100,3,42,2019-02-15,1.09,1,314
8750034,Malvarrosa II – with beautiful see views,45881372,Beatriz,POBLATS MARITIMS,EL GRAU,39.4628,-0.32326,Entire home/apt,100,2,12,2018-11-22,0.36,7,331
8769111,Piso valencia zona malvarosa per 4,44869882,Ale E Jose,ALGIROS,LA CARRASCA,39.47734,-0.33387,Entire home/apt,45,3,16,2018-12-02,0.39,1,172
8773457,Piso neuf 5min vieille ville+jardin,42278722,Léa,EXTRAMURS,LA PETXINA,39.47349,-0.39285,Entire home/apt,48,2,27,2019-02-17,0.70,3,18
8785070,Nice and cosy apartment,46047017,Yegor,L'OLIVERETA,TRES FORQUES,39.46766,-0.40324,Entire home/apt,30,2,118,2019-02-03,2.86,1,91
8819341,LARGE APARTMENT with *PRIVATE TERRACE* sleeps 6,8967005,Sarah,QUATRE CARRERES,EN CORTS,39.45753,-0.36868,Entire home/apt,56,1,183,2019-01-02,4.66,4,127
8828662,Apartment next to the center. Free WIFI.,46237954,"Clara, M Jesus & Pura",EXTRAMURS,LA PETXINA,39.46942,-0.39004,Entire home/apt,39,1,30,2019-01-28,0.91,1,144
8843067,Ground floor in Cabanyal neighborhood.,33453670,Antonio & Loles,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47205,-0.32896,Entire home/apt,60,2,148,2019-02-27,4.09,2,244
8865009,GRAN HABITACION EN PISO COMPARTIDO,44588525,Danijel,CIUTAT VELLA,EL MERCAT,39.47472,-0.37718,Private room,25,3,41,2019-02-23,1.33,1,312
8875445,"CENTER 10Guests,Parking,WiFi,metro airport,LUX",46449314,Juan,EXTRAMURS,LA PETXINA,39.47695,-0.39057,Entire home/apt,182,2,98,2019-02-10,2.43,1,139
8879789,Room with AC (cold/hot) for up to 2p in Old City,603429,Camila,CIUTAT VELLA,EL MERCAT,39.47339,-0.38082,Private room,10,1,226,2019-02-22,5.51,3,77
8893111,Apartment 3 RuzafaRooms Valencia,44358228,Vicente,L'EIXAMPLE,RUSSAFA,39.45951,-0.3726,Entire home/apt,120,2,9,2018-10-14,0.23,3,338
8912345,"Neptuno II, modern beachfront apartment",45881372,Beatriz,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46468,-0.32407,Entire home/apt,135,3,5,2017-08-16,0.15,7,80
8912693,Flat with terrace next to Cathedral-MicaletAticoII,3566146,Home Club,CIUTAT VELLA,LA SEU,39.47494,-0.37565,Entire home/apt,185,2,18,2019-01-10,0.55,4,143
8921068,Mediterranean Beach Townhouse,21350304,Diana,POBLATS MARITIMS,LA MALVA-ROSA,39.48809,-0.32717,Entire home/apt,100,4,22,2018-11-19,0.54,1,239
8921730,(A) Piso Céntrico y muy confortable 5p,46653491,Carlos Y Nerea,CAMINS AL GRAU,AIORA,39.46459,-0.34675,Entire home/apt,50,2,102,2019-02-17,2.54,4,270
8935541,Confortable apartamento para 6,46716922,Matias,CAMINS AL GRAU,PENYA-ROJA,39.45894,-0.34969,Entire home/apt,90,2,53,2019-02-24,1.48,1,76
8949971,Relajate disfruta del mediterraneo,46780258,Paco,POBLATS DEL SUD,EL PERELLONET,39.28458,-0.28118,Entire home/apt,39,1,35,2019-02-24,1.02,1,268
8950726,"Piso acogedor, en una zona excelente!!",46783393,Ajo,QUATRE CARRERES,MONT-OLIVET,39.45969,-0.36861,Entire home/apt,40,2,11,2019-02-09,3.55,1,33
8959659,Apartamento tipo loft muy céntrico,46827124,José,CIUTAT VELLA,LA XEREA,39.47291,-0.3723,Entire home/apt,92,2,151,2019-02-17,3.71,1,126
8977764,"Palacio S XIX. Restaurado, Boutique",17767166,Carmen,CIUTAT VELLA,EL CARME,39.47663,-0.38251,Entire home/apt,800,3,7,2019-01-02,0.23,3,0
8980423,Apartment downtown Valencia oldtown,46921350,Jose,CIUTAT VELLA,EL PILAR,39.47172,-0.38352,Entire home/apt,120,2,65,2019-02-16,1.71,4,327
8981688,"Centro, nuevo, moderno y tranquilo",46927025,Ilona Doskoch,QUATRE CARRERES,MALILLA,39.45655,-0.37665,Private room,20,400,4,2019-02-13,0.10,6,304
8989379,Apartment in the Heart of Valencia,46640329,Antonio,EXTRAMURS,LA ROQUETA,39.46411,-0.37851,Entire home/apt,99,2,78,2019-02-03,2.44,1,233
8998817,Beautiful apartment in the center,535881,Vicente,CIUTAT VELLA,EL CARME,39.47693,-0.38203,Entire home/apt,300,2,2,2017-08-30,0.07,8,353
9010360,❤Your home in Valencia with WIFI❤,15700214,Mimiko,CAMINS AL GRAU,AIORA,39.46504,-0.3425,Entire home/apt,35,2,61,2018-12-09,1.55,1,261
9017093,Downtown contemporary style apartment - Micalet I,3566146,Home Club,CIUTAT VELLA,LA SEU,39.47467,-0.37498,Entire home/apt,103,2,2,2018-09-06,0.12,4,216
9018130,Cozy little artist's house + Wifi + AC,920336,Jo,L'EIXAMPLE,RUSSAFA,39.4613,-0.36726,Entire home/apt,46,2,83,2019-02-22,2.06,2,334
9018583,Elegance Overlooking The Cathedral - Micalet IV,3566146,Home Club,CIUTAT VELLA,LA SEU,39.47598,-0.37665,Entire home/apt,103,2,11,2018-12-31,0.29,4,212
9019990,central and bright in Eixample,20034609,Carla,L'EIXAMPLE,LA GRAN VIA,39.46789,-0.36387,Entire home/apt,80,28,11,2019-01-20,0.32,1,97
9028888,LOVELY CITYCENTER FLAT Newly Painted ApartmentWifi,47101393,Cirilo Valencia,L'EIXAMPLE,EL PLA DEL REMEI,39.47079,-0.36581,Entire home/apt,46,1,116,2019-02-01,2.88,4,162
9036507,Large Bright Apartment 400M from the  Beach,16310327,Howard,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46705,-0.33043,Private room,15,3,27,2018-11-18,0.98,2,70
9058624,Apartment next to  Malvarrosa beach,47255780,Patxi,POBLATS MARITIMS,LA MALVA-ROSA,39.48248,-0.32711,Entire home/apt,45,3,82,2019-02-18,2.14,1,238
9064172,"CONFORTABLE, LUMINOSA Y TRANQUILA",27875039,Belen,CAMINS AL GRAU,AIORA,39.46723,-0.34059,Private room,20,1,232,2019-02-26,5.74,2,96
9086075,BUHARDILLA CON TERRAZA PROPIA,46733094,Gora,POBLATS DEL NORD,LES CASES DE BARCENA,39.52871,-0.35224,Private room,40,2,3,2017-07-22,0.08,1,177
9101008,Centrally located apartment + affordable + WI-FI,47446112,Elena,L'EIXAMPLE,RUSSAFA,39.46317,-0.37518,Entire home/apt,45,2,113,2019-02-16,2.94,1,292
9103409,Cozy apartment in a central location,43215793,Carolina,L'EIXAMPLE,RUSSAFA,39.4626,-0.37519,Entire home/apt,90,2,152,2019-02-02,3.73,2,277
9123989,Lovely double room with private bathroom in Ruzafa,21796359,Pilar,L'EIXAMPLE,RUSSAFA,39.46331,-0.37675,Private room,29,2,87,2018-11-20,2.30,1,60
9129429,Venerables  I,3480461,Valencia Luxury,CIUTAT VELLA,LA SEU,39.47594,-0.3742,Entire home/apt,80,3,9,2018-09-27,1.11,74,349
9136431,Downtown Valencia apartment with views,47583314,Noemi,L'EIXAMPLE,EL PLA DEL REMEI,39.4724,-0.36674,Entire home/apt,70,2,86,2019-01-03,2.15,1,279
9138473,Torres de Serranos. Charming Ninetta,47575079,Araceli,CIUTAT VELLA,EL CARME,39.47771,-0.37765,Entire home/apt,45,1,9,2018-11-14,0.99,1,66
9141970,Casa Alexandra (3 Bedroom) - Beach,47608735,Anna,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47222,-0.33301,Entire home/apt,37,3,26,2018-12-10,0.73,1,200
9143948,Nice Flat in NEW BUILDING near Old City & River,47616095,Julia,QUATRE CARRERES,MONT-OLIVET,39.46151,-0.36354,Entire home/apt,58,3,29,2018-12-03,0.74,1,199
9145627,Boat Marina Real Juan Carlos Valencia,12664199,Mariusz,POBLATS MARITIMS,EL GRAU,39.4631,-0.31687,Entire home/apt,45,7,23,2018-09-10,1.39,1,57
9147807,Venerables II Beautiful Apart.,3480461,Valencia Luxury,CIUTAT VELLA,LA XEREA,39.47496,-0.37386,Entire home/apt,80,3,7,2018-09-17,0.18,74,352
9149125,Venerables III Wonderful Apart.,3480461,Valencia Luxury,CIUTAT VELLA,LA SEU,39.47606,-0.37429,Entire home/apt,80,3,6,2018-12-03,0.19,74,335
9160588,Venerables Attic with Terrace,3480461,Valencia Luxury,CIUTAT VELLA,LA SEU,39.47627,-0.3742,Entire home/apt,119,3,28,2018-09-23,0.83,74,318
9170575,Habitación doble,23651042,José,CIUTAT VELLA,SANT FRANCESC,39.47087,-0.37487,Private room,150,2,5,2016-01-25,0.12,5,365
9181086,Jazz station,26199287,Melodina,L'EIXAMPLE,RUSSAFA,39.45802,-0.37576,Private room,20,1,105,2019-02-26,2.61,2,51
9192556,Stunning apartment in Valencia,43747051,Maria,ALGIROS,L'ILLA PERDUDA,39.46905,-0.34243,Private room,234,1,0,,,1,365
9254056,PREFERENTEMENTE PAREJAS O CHICAS!,47363087,Sonia,QUATRE CARRERES,MONT-OLIVET,39.46145,-0.3618,Private room,20,3,56,2019-02-20,1.39,1,356
9268586,SleepinginValencia HOME SWEET HOME,6300090,Sleeping In Valencia,JESUS,L'HORT DE SENABRE,39.45371,-0.38823,Entire home/apt,70,2,29,2018-09-01,0.74,5,8
9273705,Gran Suit lujo en Mansión c.Yacuzzi,39812733,Manuel,POBLATS DEL SUD,LA TORRE,39.4281,-0.39221,Private room,250,1,0,,,4,365
9274150,Simply Different.,23556947,Jordi,LA SAIDIA,MORVEDRE,39.4867,-0.37687,Entire home/apt,48,2,228,2019-02-22,5.96,1,118
9277591,Lovely single room in the centre+WiFi,5661265,Elisa,EXTRAMURS,LA ROQUETA,39.46544,-0.3804,Private room,49,2,3,2017-03-20,0.08,2,88
9286274,Sunny terrace with great park views,48220663,Isidro & Ernesto,L'EIXAMPLE,RUSSAFA,39.46304,-0.37446,Entire home/apt,79,2,133,2019-02-19,3.31,1,70
9312939,vivienda muy agradable,48340087,Cristina,QUATRE CARRERES,MALILLA,39.45552,-0.37637,Private room,35,1,5,2018-03-20,0.14,1,115
9313067,CITY CENTER FLAT-MERCADO COLON-Wifi+ Full Equiped,47101393,Cirilo Valencia,L'EIXAMPLE,EL PLA DEL REMEI,39.46932,-0.36695,Entire home/apt,47,1,65,2019-01-11,1.62,4,159
9313815,Apartamento Nuevo en Ruzafa.,47257017,Cecilia,L'EIXAMPLE,RUSSAFA,39.4599,-0.37457,Entire home/apt,50,1,68,2019-02-12,1.82,1,229
9321220,Apt w/ Terrace in Valencia Old Town,8182088,Michael,CIUTAT VELLA,LA XEREA,39.47356,-0.36999,Entire home/apt,90,3,60,2019-02-16,1.51,1,31
9322892,Mercado de Colon,12280826,Jose Antonio,L'EIXAMPLE,EL PLA DEL REMEI,39.46876,-0.36946,Entire home/apt,110,2,1,2018-11-01,0.25,1,297
9323402,Apto. cerca del centro histórico,29219757,Francisca,LA SAIDIA,MARXALENES,39.4848,-0.38439,Entire home/apt,50,7,5,2017-05-03,0.16,1,1
9331398,Amplio piso en centro histórico,44096915,Jose,CIUTAT VELLA,EL CARME,39.47824,-0.37942,Entire home/apt,60,3,48,2019-01-06,1.38,1,265
9346966,Cercano a la Ciudad de las Ciencias,28453116,Dariya,ALGIROS,CIUTAT JARDI,39.47175,-0.34793,Private room,11,1,209,2019-02-22,5.24,3,352
9347928,Your central and green home Vt-40667-v ,6932326,Giuseppe & Meg,CAMPANAR,LES TENDETES,39.48203,-0.38246,Entire home/apt,39,2,100,2019-02-23,4.96,2,58
9354015,Junto al Tranvía a la Malvarrosa,48546904,Mercedes,LA SAIDIA,SANT ANTONI,39.48839,-0.373,Entire home/apt,55,2,64,2019-02-24,1.63,2,274
9359032,A studio-apartment in a newly built house.WIFI,47456479,Marina,EXTRAMURS,EL BOTANIC,39.47512,-0.38648,Entire home/apt,32,1,231,2019-02-17,6.36,1,224
9359202,Hab.&brekfast +baño .Servicio canguro,48332420,Ana María,EXTRAMURS,LA PETXINA,39.47229,-0.38713,Private room,125,3,0,,,1,362
9361605,Zalamera B&B :: Double Room,48578830,Zalamera,EXTRAMURS,LA ROQUETA,39.46496,-0.37855,Private room,65,1,19,2016-10-26,0.52,5,69
9361979,XL10 Pont de Fusta,2711989,Like Apartments,LA SAIDIA,MORVEDRE,39.48559,-0.37222,Entire home/apt,55,1,22,2018-11-03,0.55,28,207
9370063,Cozy room in the heart of Valencia,38331422,Carmen & Adrian,L'EIXAMPLE,EL PLA DEL REMEI,39.4662,-0.37307,Private room,29,3,103,2019-02-19,4.30,1,33
9417861,Cozy and sunny flat in  Ruzafa,23644259,Giada,L'EIXAMPLE,RUSSAFA,39.46483,-0.37505,Entire home/apt,59,2,28,2018-09-30,0.93,1,276
9425027,Charming Gem of Ruzafa,48440445,Karah,L'EIXAMPLE,RUSSAFA,39.46082,-0.37393,Entire home/apt,65,3,9,2019-01-03,0.26,2,337
9440536,Our Sunny Apartment. Launch offer!,4096931,Jose,CIUTAT VELLA,EL CARME,39.47659,-0.38043,Entire home/apt,45,2,59,2019-01-28,1.66,7,301
9469885,Mini loft Caballeros,44928499,"Ottoh Gestion Hotelera, S. L. U.",CIUTAT VELLA,LA SEU,39.47747,-0.3747,Entire home/apt,44,2,128,2018-12-08,3.35,3,164
9507948,Cute apartment 200m from the beach,49269897,Paola,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46761,-0.32717,Entire home/apt,67,2,118,2019-02-22,3.07,1,253
9525056,"Private Apartment in the centre, close to beach.",2625656,Katy,ALGIROS,L'AMISTAT,39.47112,-0.35036,Entire home/apt,35,1,91,2019-02-03,2.51,1,221
9537245,Four room flat very well located!,7300084,Ana,CAMINS AL GRAU,AIORA,39.46698,-0.34871,Entire home/apt,90,4,7,2018-08-09,0.22,4,0
9537678,Zalamera B&B :: Single Room,48578830,Zalamera,EXTRAMURS,LA ROQUETA,39.46618,-0.3799,Private room,42,1,35,2019-01-07,0.94,5,70
9569930,Duplex loft in the Historic Center,34191307,Trini,CIUTAT VELLA,EL CARME,39.47963,-0.38286,Entire home/apt,99,2,134,2019-01-31,3.41,1,244
9570755,Room in Exclusive Complex and Area,45381798,Laura,CAMPANAR,SANT PAU,39.49125,-0.40232,Private room,30,2,31,2019-02-25,0.81,2,103
9600750,"RENTAL FLAT NEAR RUZAFA, VALENCIA!",2037083,Isabel,QUATRE CARRERES,MONT-OLIVET,39.45728,-0.36707,Entire home/apt,67,7,10,2019-01-19,0.27,28,108
9601354,Ideal apartment on Valencia's beach,11483306,Anabel Y Tono,POBLATS MARITIMS,LA MALVA-ROSA,39.48661,-0.32673,Entire home/apt,100,3,47,2018-10-12,1.32,1,133
9606267,Cercano a la cuidad de las Artes,28453116,Dariya,ALGIROS,CIUTAT JARDI,39.47209,-0.34703,Private room,11,1,195,2019-02-22,5.05,3,341
9610070,Acogedor apartamento en Valencia,49723766,Guillermo,L'OLIVERETA,SOTERNES,39.47053,-0.4138,Entire home/apt,40,7,18,2019-01-29,0.52,1,217
9631662,Barco con 3 camarotes en Valencia,49813140,Guillermo,POBLATS MARITIMS,EL GRAU,39.42856,-0.32742,Entire home/apt,750,2,0,,,1,363
9640745,Habitación cama doble,37352237,Lidia,POBLATS MARITIMS,LA MALVA-ROSA,39.47564,-0.32828,Private room,20,2,34,2019-02-09,0.91,1,65
9640766,TWIN APARTMENT IN CITY CENTER,19219324,Blue Moon,CIUTAT VELLA,EL CARME,39.47842,-0.37895,Entire home/apt,60,2,1,2018-05-29,0.11,4,130
9648623,Apartamento Zen en Ruzafa.,49149562,Jose Enrique,L'EIXAMPLE,RUSSAFA,39.46445,-0.37295,Entire home/apt,55,3,28,2018-11-20,0.72,2,299
9688884,Habitación en ruzafa tranquila.,49149562,Jose Enrique,L'EIXAMPLE,RUSSAFA,39.46263,-0.37459,Private room,30,1,0,,,2,318
9692690,Lovely flat next to the Turia River,50059772,Tanya,L'OLIVERETA,NOU MOLES,39.47081,-0.39692,Entire home/apt,40,2,145,2018-12-16,3.69,1,237
9695752,Comfortable and Exclusive Home,45381798,Laura,CAMPANAR,SANT PAU,39.48982,-0.40136,Entire home/apt,75,2,40,2018-11-18,1.08,2,155
9721303,"Roofs view, 10mns from the beaches",50177533,Sophie,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4662,-0.33101,Entire home/apt,60,21,19,2019-01-10,0.54,1,262
9740046,Apartment in downtown Valencia,50253522,Jaime,CIUTAT VELLA,EL CARME,39.47804,-0.37782,Entire home/apt,45,2,135,2019-02-18,3.68,1,208
9743623,Alquilo habitaciones en el corazón de Valencia,49772650,Doris,CAMINS AL GRAU,ALBORS,39.46574,-0.35158,Private room,16,2,7,2018-11-19,0.60,3,357
9748166,ROOM WITH PRIVATE BATHROOM (SUITE),43406427,Silvia,CAMINS AL GRAU,LA CREU DEL GRAU,39.46169,-0.34116,Private room,20,30,28,2018-09-25,0.75,4,252
9750035,CONFORTABLY AND CONFORT ROOM,43406427,Silvia,CAMINS AL GRAU,LA CREU DEL GRAU,39.46007,-0.34118,Private room,18,30,25,2019-01-20,0.67,4,320
9765224,Estudio en el centro de Valencia,50354698,Berta,EXTRAMURS,EL BOTANIC,39.47558,-0.38641,Entire home/apt,35,3,120,2019-02-03,3.12,1,115
9769977,Comfotable flat close to the beach,50372137,Valentina,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47158,-0.33279,Entire home/apt,52,5,22,2018-09-08,0.61,1,22
9793323,Terrific and modern apartment,50471804,Teresa & Miguel Angel,EXTRAMURS,LA ROQUETA,39.46785,-0.38152,Entire home/apt,48,2,156,2019-02-24,4.08,2,296
9799540,APARTAMENTO FAMILIAR EN EL CENTRO,14576807,Carlos,CIUTAT VELLA,EL PILAR,39.47178,-0.38392,Entire home/apt,120,5,82,2018-12-03,2.23,1,317
9858604,VIVE EN PLENO CENTRO DE VALENCIA,50719309,Luis,CIUTAT VELLA,SANT FRANCESC,39.47194,-0.37078,Entire home/apt,52,15,2,2016-05-02,0.05,1,58
9873254,"CID APARTMENT, PARKING, WIFI, NEXT TO METRO",50807303,Xavi,L'OLIVERETA,NOU MOLES,39.47017,-0.3956,Entire home/apt,34,2,39,2019-02-24,1.09,4,162
9873323,Central Apartment & Parking & Wi-Fi,50807303,Xavi,CIUTAT VELLA,LA SEU,39.47461,-0.37686,Entire home/apt,44,2,92,2019-02-20,2.69,4,281
9891769,Tout confort entre amis ou famille,48131295,Sébastien,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46759,-0.33402,Entire home/apt,75,2,69,2019-02-23,1.92,1,176
9896283,(B)Piso acogedor Ciudad Artes Y Ciencias 6p,46653491,Carlos Y Nerea,CAMINS AL GRAU,LA CREU DEL GRAU,39.46239,-0.34731,Entire home/apt,56,2,81,2019-02-25,2.11,4,317
9912562,Apartamento junto al mar,19557291,Susana,POBLATS DEL SUD,EL SALER,39.3088,-0.29287,Entire home/apt,100,7,0,,,1,363
9936361,SPECTACULAR loft FAMILIES in the CITY CENTER,34177038,Nuria &  Paco,CIUTAT VELLA,EL CARME,39.47878,-0.3792,Entire home/apt,80,2,116,2019-02-17,3.24,8,115
9948705,Lovely attic with a terrace,23651042,José,CIUTAT VELLA,SANT FRANCESC,39.46935,-0.37199,Entire home/apt,80,1,124,2019-02-02,3.23,5,318
9949961,Maison complete,51132582,Johnny,LA SAIDIA,TRINITAT,39.48014,-0.36971,Entire home/apt,80,3,0,,,1,317
9957508,Chicas bienvenidas!/ Girls welcome!,51096288,Marta,RASCANYA,SANT LLORENS,39.49304,-0.36633,Private room,23,28,0,,,1,365
9991305,Apart. turis C.A.C. de Valencia; Reg: VT-38233-V,51332767,Manuel,CAMINS AL GRAU,PENYA-ROJA,39.46138,-0.35215,Entire home/apt,80,3,6,2018-09-23,0.17,1,187
10016185,City Center apartment. So cute!,13921792,Gema,EXTRAMURS,LA ROQUETA,39.46654,-0.37902,Entire home/apt,60,2,16,2018-07-23,0.50,2,272
10046681,BRAND NEW FLAT IN VALENCIA CENTER!,2037083,Isabel,CIUTAT VELLA,LA XEREA,39.47366,-0.37309,Entire home/apt,73,7,4,2018-03-24,0.11,28,108
10051673,apartamento ciudad de las ciencias valencia,51585367,Vicente Carmelo,CAMINS AL GRAU,PENYA-ROJA,39.45871,-0.3492,Entire home/apt,75,3,20,2019-01-31,1.60,1,142
10064526,Recently renovated close to Mercado,12524685,Vicky - David,CIUTAT VELLA,EL PILAR,39.47603,-0.3821,Entire home/apt,75,3,133,2019-02-06,3.46,13,130
10069323,Cute room in City Center,32614279,Juan Carlos,CIUTAT VELLA,EL MERCAT,39.47505,-0.37709,Private room,150,1,48,2016-10-28,1.36,1,89
10078052,En pleno centro y junto AVE,12330024,Reme,JESUS,LA RAIOSA,39.45922,-0.38438,Entire home/apt,51,3,63,2019-01-03,1.76,2,335
10080009,Habitación doble,23651042,José,CIUTAT VELLA,SANT FRANCESC,39.47041,-0.37407,Private room,150,2,0,,,5,364
10115609,Habitación en el centro de Ruzafa,23700649,Laura,L'EIXAMPLE,RUSSAFA,39.45924,-0.37378,Private room,14,1,84,2019-02-21,2.19,1,57
10135406,Bright apartment well communicated,44676477,Nuria,EL PLA DEL REAL,MESTALLA,39.47597,-0.35438,Entire home/apt,60,2,6,2018-08-22,0.31,1,236
10163694,Super! Centro,456170,Inma,LA SAIDIA,MORVEDRE,39.48444,-0.37522,Entire home/apt,42,6,39,2019-02-01,1.04,1,259
10217735,Cozy apartment in great location,52503451,Julia,QUATRE CARRERES,MONT-OLIVET,39.45888,-0.36553,Entire home/apt,42,2,110,2019-02-11,2.93,1,266
10258480,2 Bedrooms & office fully equipped,52741391,Jacobo,BENICALAP,BENICALAP,39.48777,-0.3939,Entire home/apt,150,2,74,2019-01-27,2.20,1,253
10268644,Charming Flat near the center!,52799059,Francesca,PATRAIX,PATRAIX,39.46523,-0.39227,Entire home/apt,40,1,43,2018-11-18,1.20,1,0
10275878,Cosy bright flat in the city center!,1112121,Juan,EXTRAMURS,LA ROQUETA,39.46473,-0.38015,Entire home/apt,150,3,1,2017-03-20,0.04,1,65
10291570,CATHEDRAL APARTMENT,18463780,Angela,CIUTAT VELLA,EL MERCAT,39.47457,-0.37729,Entire home/apt,88,1,139,2019-02-16,3.71,19,266
10316611,Charming duplex with terrace 600m from the beach,32351061,Sara & Greg,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4656,-0.33111,Entire home/apt,85,2,100,2019-02-22,2.79,1,51
10337538,"Apartment with 2 bedrooms and 2 bathrooms, 500 m from the beach.",53198536,Lorena,POBLATS MARITIMS,LA MALVA-ROSA,39.48147,-0.32785,Entire home/apt,43,1,270,2019-02-09,7.10,1,283
10354931,FANTASTIC NEAR CITY&BEACH WIFI-TVCable VT-41134-V,11753060,Juanfri & Gemma,ALGIROS,CIUTAT JARDI,39.47137,-0.34592,Entire home/apt,47,2,84,2019-02-10,2.27,1,156
10377166,SUPER HOUSE GROUPS 12 PAX.. CENTER HISTORIC WIFI,36233456,David,CIUTAT VELLA,LA SEU,39.47758,-0.37387,Entire home/apt,89,2,56,2019-02-03,2.00,1,141
10410346,Apartamento de 3 habitaciones,53606338,Jaime,QUATRE CARRERES,MONT-OLIVET,39.45968,-0.36725,Entire home/apt,50,2,20,2018-02-03,0.53,1,259
10422120,Piso nuevo en Parque de Cabecera,53674720,Isabel,CAMPANAR,SANT PAU,39.47515,-0.41097,Entire home/apt,107,7,0,,,1,235
10425853,Bonita casa reformada y céntrica,53698683,Julia,LA SAIDIA,MORVEDRE,39.48169,-0.37286,Private room,15,1,1,2017-05-17,0.05,1,180
10426869,Doppelzimmer im Herzen von Valencia,44611104,Jessika,CIUTAT VELLA,SANT FRANCESC,39.46995,-0.37325,Private room,60,1,23,2017-08-06,0.64,2,3
10483362,Cute apartment on the beach,54034805,Kelly,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47124,-0.32907,Entire home/apt,49,2,139,2019-01-04,3.73,2,213
10484211,Atico casa traditional-500m. beach,37873408,Lola,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46896,-0.33075,Entire home/apt,68,7,5,2017-08-12,0.15,2,288
10504183,Ático con Terrazas en el Centro,15039481,Mavi,CIUTAT VELLA,SANT FRANCESC,39.4706,-0.38153,Entire home/apt,46,2,18,2019-02-24,0.51,1,294
10505670,"`PLAYA ,PARQUE DE LA ALBUFERA",42880114,Consol,POBLATS DEL SUD,EL PERELLONET,39.27714,-0.2745,Entire home/apt,53,7,2,2017-08-12,0.07,1,363
10514445,Beautifful Apartament for Rent to 10m to de bech,54209268,Blanca,ALGIROS,L'ILLA PERDUDA,39.46831,-0.3389,Entire home/apt,50,2,61,2019-01-07,2.46,1,58
